FLOOD_YEAR,DAM_RAIN,DEAD,SIGUNGU,FLOOD_GRD
2020,,,43740,2.0
2020,,,43740,3.0
2020,,,43740,1.0
2020,,,43740,5.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,5.0
2020,,,43740,2.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,1.0
2020,,,43740,5.0
2020,,,43740,6.0
2020,,,43740,5.0
2020,,,43740,2.0
2020,,,43740,6.0
2020,,,43740,1.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,5.0
2020,,,43740,6.0
2020,,,43740,6.0
2020,,,43740,3.0
2020,,,43740,5.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,5.0
2020,,,43740,3.0
2020,,,43740,5.0
2020,,,43740,5.0
2020,,,43740,3.0
2020,,,43740,2.0
2020,,,43740,3.0
2020,,,43740,5.0
2020,,,43740,6.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,6.0
2020,,,43740,6.0
2020,,,43740,5.0
2020,,,43740,1.0
2020,,,43740,1.0
2020,,,43740,5.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,6.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,1.0
2020,,,43740,3.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,1.0
2020,,,43740,1.0
2020,,,43740,2.0
2020,,,43740,5.0
2020,,,43740,6.0
2020,,,43740,5.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,3.0
2020,,,43740,5.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,2.0
2020,,,43740,5.0
2020,,,43740,3.0
2020,,,43740,1.0
2020,,,43740,5.0
2020,,,43740,6.0
2020,,,43740,6.0
2020,,,43740,5.0
2020,,,43740,1.0
2020,,,43740,3.0
2020,,,43740,6.0
2020,,,43740,2.0
2020,,,43740,3.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,3.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,1.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,3.0
2019,,,46820,3.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2019,,,46820,2.0
2020,130.0,,43730,2.0
2020,130.0,,43730,2.0
2020,130.0,,43730,2.0
2020,130.0,,43730,3.0
2020,130.0,,43730,2.0
2020,130.0,,43730,3.0
2020,130.0,,43730,3.0
2020,,,43730,2.0
2020,,,43730,2.0
2020,,,43730,2.0
2020,,,43730,3.0
2020,,,43730,2.0
2020,,,43730,3.0
2020,,,43730,3.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,5.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,3.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,1.0
2020,,,44131,2.0
2020,,,44131,2.0
2020,,,44131,1.0
2020,,,44131,1.0
2021,,,48730,
2021,,,27710,
2022,245.0,,48820,
2021,,,47840,
2023,,0.0,51720,
2024,,,46810,
2019,159.0,,27230,
2019,,,48890,
2019,322.0,,48310,
2021,,,51150,
2021,,,47113,2.0
2021,346.0,,41650,
2021,,,52180,
2023,163.0,0.0,30200,
2023,,0.0,44760,
2023,225.0,,47111,
2020,,,52210,
2022,250.0,,48870,
2021,266.0,,31110,
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2021,174.0,,47900,2.0
2023,,,52800,
2023,,,51750,
2022,200.0,,43150,
2023,,,47820,
2023,253.0,,44200,
2023,,2.0,51830,
2018,100.0,,44810,
2019,,,29170,
2023,350.0,,48870,
2022,,0.0,26290,
2023,245.0,,47130,
2023,,,52210,
2023,225.0,0.0,47111,
2024,,,52130,
2022,,,48240,
2023,1265.0,,36110,
2024,,12.0,26350,
2024,,1.0,51800,
2023,,,52730,
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,3.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,3.0
2020,,,30170,1.0
2020,,,30170,2.0
2020,,,30170,3.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,2.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,3.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,,,30170,1.0
2020,382.0,,47770,3.0
2020,382.0,,47770,2.0
2020,382.0,,47770,1.0
2020,382.0,,47770,3.0
2020,382.0,,47770,1.0
2020,382.0,,47770,1.0
2020,382.0,,47770,1.0
2020,382.0,,47770,2.0
2020,382.0,,47770,2.0
2020,382.0,,47770,1.0
2021,,,51730,
2022,250.0,,46770,
2023,265.0,,47130,
2024,,,51780,
2020,180.0,,43720,
2022,,0.0,51770,
2022,,,47280,
2023,,,51730,
2023,,,46830,
2018,200.0,,43740,
2021,270.0,,46770,
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,3.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,1.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2020,277.0,,50130,3.0
2020,277.0,,50130,2.0
2020,277.0,,50130,2.0
2019,,,52111,
2020,116.0,,43745,1.0
2020,116.0,,43745,1.0
2020,116.0,,43745,1.0
2020,116.0,,43745,2.0
2020,116.0,,43745,1.0
2020,116.0,,43745,1.0
2020,116.0,,43745,1.0
2020,116.0,,43745,1.0
2020,116.0,,43745,1.0
2021,,,48860,
2021,165.0,,44150,
2022,,,26500,
2023,,,51760,
2024,,,46860,
2024,,,52130,
2019,,,43750,
2020,,,47250,
2021,159.0,,47190,
2021,,,26410,
2022,240.0,0.0,41820,
2022,269.0,,48860,
2025,,,43750,
2022,,,48890,
2022,2327.0,,36110,1.0
2022,2327.0,,36110,1.0
2024,231.0,,48820,
2023,300.0,0.0,46770,
2023,,,46820,
2019,246.0,,47150,
2020,261.0,,52210,
2020,,51.0,26500,1.0
2020,,51.0,26500,2.0
2020,,51.0,26500,1.0
2020,,51.0,26500,2.0
2020,,51.0,26500,1.0
2020,,51.0,26500,1.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,1.0
2021,144.0,,50110,1.0
2021,144.0,,50110,1.0
2021,144.0,,50110,2.0
2021,144.0,,50110,1.0
2021,144.0,,50110,1.0
2021,144.0,,50110,1.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,2.0
2021,144.0,,50110,1.0
2023,,0.0,47170,
2023,,,51780,
2024,,,47130,
2020,284.0,,48240,
2021,,,51780,
2021,,,47113,2.0
2022,,,48240,
2023,186.0,,48890,
2021,120.0,3.0,47230,
2018,251.0,0.0,47730,
2017,300.0,0.0,43130,
2018,,,46170,
2019,180.0,,47920,
2019,280.0,,46780,3.0
2019,280.0,,46780,2.0
2019,280.0,,46780,1.0
2019,280.0,,46780,3.0
2019,280.0,,46780,1.0
2019,280.0,,46780,2.0
2019,280.0,,46780,3.0
2022,250.0,0.0,46770,
2019,,,46870,
2020,0.0,0.0,44710,
2016,100.0,0.0,43740,
2022,259.0,,29200,
2024,,,31710,
2018,,,46860,
2019,,0.0,46870,
2020,267.0,,48330,3.0
2020,267.0,,48330,2.0
2020,267.0,,48330,1.0
2020,267.0,,48330,2.0
2020,267.0,,48330,1.0
2020,267.0,,48330,3.0
2020,267.0,,48330,2.0
2020,267.0,,48330,1.0
2020,267.0,,48330,2.0
2021,,,48240,1.0
2021,,,48240,2.0
2021,,,48240,1.0
2021,,,48240,1.0
2021,,,48240,1.0
2021,,,48240,1.0
2021,,,48240,1.0
2021,,,46770,
2023,,,47850,
2022,259.0,,29200,
2018,,,52730,
2018,,,43730,
2017,100.0,0.0,51720,
2018,200.0,,51810,
2017,322.0,,46880,
2017,,,47770,
2018,,,51150,
2018,,,51210,
2017,144.0,,52800,
2018,,0.0,48820,
2018,100.0,,51760,
2017,,,46880,
2016,150.0,,52770,
2018,375.0,,41220,
2017,,,43130,
2017,191.0,,46880,
2018,100.0,,27260,
2017,,,43130,
2017,150.0,,51800,
2017,,,43130,
2017,,,43130,
2016,205.0,0.0,43150,
2016,,,43760,
2017,120.0,,43730,
2017,174.0,0.0,48310,
2018,186.0,,48250,
2018,125.0,,47250,
2017,100.0,,43730,
2018,,,51150,
2018,200.0,,51810,
2016,,,43760,
2016,135.0,0.0,51800,
2016,,,47930,
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,5.0
2019,,,47760,3.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,5.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,3.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,3.0
2019,,,47760,5.0
2019,,,47760,2.0
2019,,,47760,5.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,3.0
2019,,,47760,3.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,5.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,1.0
2019,,,47760,2.0
2019,,,47760,1.0
2019,,,47760,3.0
2019,,,47760,2.0
2019,213.0,,47280,
2019,213.0,,47280,
2019,,,47840,1.0
2019,,,47840,1.0
2019,,,47840,1.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,1.0
2019,,,47840,3.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,3.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,3.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,47840,1.0
2019,,,47840,2.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,3.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,2.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,2.0
2019,,,50110,2.0
2019,,,50110,2.0
2019,,,50110,2.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,50110,1.0
2019,,,43770,
2019,,,43770,
2019,100.0,,36110,1.0
2019,100.0,,36110,1.0
2019,200.0,,43740,
2019,,,43740,
2019,,,43740,
2019,189.0,,48890,
2019,104.0,,27140,
2021,,,44180,
2019,100.0,,44210,
2016,,2.0,26350,1.0
2016,,2.0,26350,1.0
2016,,2.0,26350,1.0
2016,,2.0,26350,1.0
2016,,2.0,26350,1.0
2017,,,47770,
2018,,,51150,
2016,,,31170,
2018,1175.0,,46880,
2018,3225.0,,46880,
2017,168.0,,27140,
2017,,,52113,
2019,,,47770,2.0
2019,,,47770,5.0
2019,,,47770,3.0
2019,,,47770,3.0
2019,,,47770,3.0
2019,,,47770,5.0
2019,,,47770,5.0
2019,,,47770,3.0
2019,,,47770,6.0
2019,,,47770,3.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,3.0
2019,,,47770,2.0
2019,,,47770,1.0
2019,,,47770,3.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,3.0
2019,,,47770,1.0
2019,,,47770,3.0
2019,,,47770,1.0
2019,,,47770,3.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,3.0
2019,,,47770,5.0
2019,,,47770,2.0
2019,,,47770,5.0
2019,,,47770,3.0
2019,,,47770,6.0
2019,,,47770,3.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,2.0
2019,,,47770,5.0
2019,,,47770,5.0
2019,,,47770,5.0
2019,,,47770,6.0
2019,,,47770,5.0
2019,,,47770,5.0
2018,,,52750,
2018,103.0,,52790,
2018,198.0,,48840,
2017,,,50130,
2019,,,51730,
2018,420.0,,52180,
2020,100.0,,51730,
2017,162.0,,50130,
2017,,,50130,
2018,,,51810,
2016,,,51810,
2018,280.0,,51800,
2018,,,51820,
2017,56.0,,48330,
2018,,,51810,
2016,114.0,0.0,46840,
2016,196.0,0.0,46860,
2016,196.0,0.0,46860,
2016,0.0,0.0,47930,
2016,0.0,0.0,47930,
2016,452.0,2.0,46800,
2016,415.0,0.0,46800,
2016,100.0,0.0,43740,
2016,100.0,0.0,43740,
2016,415.0,0.0,46800,
2016,51.0,0.0,43730,
2016,0.0,0.0,43130,
2016,150.0,0.0,43130,
2022,319.0,,31710,
2017,171.0,,50130,
2018,150.0,,43730,
2016,,,47930,
2018,,,43130,1.0
2018,,,43130,2.0
2018,,,43130,2.0
2018,,,43130,1.0
2018,,,43130,1.0
2018,,,43130,2.0
2018,100.0,,51770,
2018,,,43730,
2018,188.0,0.0,48890,
2017,60.0,,43730,
2018,105.0,,52790,
2018,,,52750,
2018,,,47930,
2018,,,51730,
2018,,,51730,
2018,,,47920,
2016,202.0,,47150,
2017,70.0,,47730,
2018,113.0,,47920,
2022,,,47920,
2018,,,47920,
2018,,,51150,
2018,,,48240,
2017,,3.0,26350,
2018,,,43150,
2018,,,51810,
2017,,,48220,
2019,325.0,,48850,
2018,,,51210,
2017,100.0,,43730,
2017,266.0,,31110,
2018,302.0,,48870,
2016,,,47930,
2017,171.0,,50130,
2018,,,48330,
2018,,,31140,
2019,,,51730,
2017,,,50130,
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,1.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,2.0
2018,203.0,0.0,48170,3.0
2018,203.0,0.0,48170,2.0
