SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,FLOOD_AREA,RAIN_TOTAL,DRAINAGE_GRD,PUMP_CNT,RIV_GRD,RIV_DIS_MIN,RIV_DIS_GRD
46820,2019,8,39545.527,205.2,2,9,3,462.025532906977,3
46820,2019,8,39545.527,205.2,2,9,3,461.776144513089,3
46820,2019,8,39545.527,205.2,2,9,3,2151.67308215509,1
46820,2019,8,39545.527,205.2,2,9,3,1774.98692471158,1
46820,2019,8,39545.527,205.2,2,9,3,813.20354079557,2
46820,2019,8,39545.527,205.2,2,9,3,419.321599242127,3
46820,2019,8,39545.527,205.2,2,9,3,171.352603275501,4
46820,2019,8,39545.527,205.2,2,9,3,1494.19705189604,2
46820,2019,8,39545.527,205.2,2,9,3,1498.23792439751,2
46820,2019,8,39545.527,205.2,2,9,3,1470.15824573991,2
46820,2019,8,39545.527,205.2,2,9,3,1290.57341087508,2
46820,2019,8,16149.197,205.2,2,9,3,449.856986131079,3
46820,2019,8,16149.197,205.2,2,9,3,462.025532906977,3
46820,2019,8,16149.197,205.2,2,9,3,461.776144513089,3
46820,2019,8,16149.197,205.2,2,9,3,2151.67308215509,1
46820,2019,8,16149.197,205.2,2,9,3,1774.98692471158,1
46820,2019,8,16149.197,205.2,2,9,3,813.20354079557,2
46820,2019,8,16149.197,205.2,2,9,3,419.321599242127,3
46820,2019,8,16149.197,205.2,2,9,3,171.352603275501,4
46820,2019,8,16149.197,205.2,2,9,3,1494.19705189604,2
46820,2019,8,16149.197,205.2,2,9,3,1498.23792439751,2
46820,2019,8,16149.197,205.2,2,9,3,1470.15824573991,2
46820,2019,8,16149.197,205.2,2,9,3,1290.57341087508,2
46820,2019,8,4167.589,205.2,2,9,3,449.856986131079,3
46820,2019,8,4167.589,205.2,2,9,3,462.025532906977,3
46820,2019,8,4167.589,205.2,2,9,3,461.776144513089,3
46820,2019,8,4167.589,205.2,2,9,3,2151.67308215509,1
46820,2019,8,4167.589,205.2,2,9,3,1774.98692471158,1
46820,2019,8,4167.589,205.2,2,9,3,813.20354079557,2
46820,2019,8,4167.589,205.2,2,9,3,419.321599242127,3
46820,2019,8,4167.589,205.2,2,9,3,171.352603275501,4
46820,2019,8,4167.589,205.2,2,9,3,1494.19705189604,2
46820,2019,8,4167.589,205.2,2,9,3,1498.23792439751,2
46820,2019,8,4167.589,205.2,2,9,3,1470.15824573991,2
46820,2019,8,4167.589,205.2,2,9,3,1290.57341087508,2
46820,2019,8,31784.299,205.2,2,9,3,449.856986131079,3
46820,2019,8,31784.299,205.2,2,9,3,462.025532906977,3
46820,2019,8,31784.299,205.2,2,9,3,461.776144513089,3
46820,2019,8,31784.299,205.2,2,9,3,2151.67308215509,1
46820,2019,8,31784.299,205.2,2,9,3,1774.98692471158,1
46820,2019,8,31784.299,205.2,2,9,3,813.20354079557,2
46820,2019,8,31784.299,205.2,2,9,3,419.321599242127,3
46820,2019,8,31784.299,205.2,2,9,3,171.352603275501,4
46820,2019,8,31784.299,205.2,2,9,3,1494.19705189604,2
46820,2019,8,31784.299,205.2,2,9,3,1498.23792439751,2
46820,2019,8,31784.299,205.2,2,9,3,1470.15824573991,2
46820,2019,8,31784.299,205.2,2,9,3,1290.57341087508,2
46820,2019,8,27754.545,205.2,2,9,3,449.856986131079,3
46820,2019,8,27754.545,205.2,2,9,3,462.025532906977,3
46820,2019,8,27754.545,205.2,2,9,3,461.776144513089,3
46820,2019,8,27754.545,205.2,2,9,3,2151.67308215509,1
46820,2019,8,27754.545,205.2,2,9,3,1774.98692471158,1
46820,2019,8,27754.545,205.2,2,9,3,813.20354079557,2
46820,2019,8,27754.545,205.2,2,9,3,419.321599242127,3
46820,2019,8,27754.545,205.2,2,9,3,171.352603275501,4
46820,2019,8,27754.545,205.2,2,9,3,1494.19705189604,2
46820,2019,8,27754.545,205.2,2,9,3,1498.23792439751,2
46820,2019,8,27754.545,205.2,2,9,3,1470.15824573991,2
46820,2019,8,27754.545,205.2,2,9,3,1290.57341087508,2
46820,2019,8,26913.924,205.2,2,9,3,449.856986131079,3
46820,2019,8,26913.924,205.2,2,9,3,462.025532906977,3
46820,2019,8,26913.924,205.2,2,9,3,461.776144513089,3
46820,2019,8,26913.924,205.2,2,9,3,2151.67308215509,1
46820,2019,8,26913.924,205.2,2,9,3,1774.98692471158,1
46820,2019,8,26913.924,205.2,2,9,3,813.20354079557,2
46820,2019,8,26913.924,205.2,2,9,3,419.321599242127,3
46820,2019,8,26913.924,205.2,2,9,3,171.352603275501,4
46820,2019,8,26913.924,205.2,2,9,3,1494.19705189604,2
46820,2019,8,26913.924,205.2,2,9,3,1498.23792439751,2
46820,2019,8,26913.924,205.2,2,9,3,1470.15824573991,2
46820,2019,8,26913.924,205.2,2,9,3,1290.57341087508,2
46820,2019,8,8709.395,205.2,2,9,3,449.856986131079,3
46820,2019,8,8709.395,205.2,2,9,3,462.025532906977,3
46820,2019,8,8709.395,205.2,2,9,3,461.776144513089,3
46820,2019,8,8709.395,205.2,2,9,3,2151.67308215509,1
46820,2019,8,8709.395,205.2,2,9,3,1774.98692471158,1
46820,2019,8,8709.395,205.2,2,9,3,813.20354079557,2
46820,2019,8,8709.395,205.2,2,9,3,419.321599242127,3
46820,2019,8,8709.395,205.2,2,9,3,171.352603275501,4
46820,2019,8,8709.395,205.2,2,9,3,1494.19705189604,2
46820,2019,8,8709.395,205.2,2,9,3,1498.23792439751,2
46820,2019,8,8709.395,205.2,2,9,3,1470.15824573991,2
46820,2019,8,8709.395,205.2,2,9,3,1290.57341087508,2
46820,2019,8,7764.963,205.2,2,9,3,449.856986131079,3
46820,2019,8,7764.963,205.2,2,9,3,462.025532906977,3
46820,2019,8,7764.963,205.2,2,9,3,461.776144513089,3
46820,2019,8,7764.963,205.2,2,9,3,2151.67308215509,1
46820,2019,8,7764.963,205.2,2,9,3,1774.98692471158,1
46820,2019,8,7764.963,205.2,2,9,3,813.20354079557,2
46820,2019,8,7764.963,205.2,2,9,3,419.321599242127,3
46820,2019,8,7764.963,205.2,2,9,3,171.352603275501,4
46820,2019,8,7764.963,205.2,2,9,3,1494.19705189604,2
46820,2019,8,7764.963,205.2,2,9,3,1498.23792439751,2
46820,2019,8,7764.963,205.2,2,9,3,1470.15824573991,2
46820,2019,8,7764.963,205.2,2,9,3,1290.57341087508,2
46820,2019,8,19291.809,205.2,2,9,3,449.856986131079,3
46820,2019,8,19291.809,205.2,2,9,3,462.025532906977,3
46820,2019,8,19291.809,205.2,2,9,3,461.776144513089,3
46820,2019,8,19291.809,205.2,2,9,3,2151.67308215509,1
46820,2019,8,19291.809,205.2,2,9,3,1774.98692471158,1
46820,2019,8,19291.809,205.2,2,9,3,813.20354079557,2
46820,2019,8,19291.809,205.2,2,9,3,419.321599242127,3
46820,2019,8,19291.809,205.2,2,9,3,171.352603275501,4
46820,2019,8,19291.809,205.2,2,9,3,1494.19705189604,2
46820,2019,8,19291.809,205.2,2,9,3,1498.23792439751,2
46820,2019,8,19291.809,205.2,2,9,3,1470.15824573991,2
46820,2019,8,19291.809,205.2,2,9,3,1290.57341087508,2
46820,2019,8,21501.723,205.2,2,9,3,449.856986131079,3
46820,2019,8,21501.723,205.2,2,9,3,462.025532906977,3
46820,2019,8,21501.723,205.2,2,9,3,461.776144513089,3
46820,2019,8,21501.723,205.2,2,9,3,2151.67308215509,1
46820,2019,8,21501.723,205.2,2,9,3,1774.98692471158,1
46820,2019,8,21501.723,205.2,2,9,3,813.20354079557,2
46820,2019,8,21501.723,205.2,2,9,3,419.321599242127,3
46820,2019,8,21501.723,205.2,2,9,3,171.352603275501,4
46820,2019,8,21501.723,205.2,2,9,3,1494.19705189604,2
46820,2019,8,21501.723,205.2,2,9,3,1498.23792439751,2
46820,2019,8,21501.723,205.2,2,9,3,1470.15824573991,2
46820,2019,8,21501.723,205.2,2,9,3,1290.57341087508,2
46820,2019,8,34378.793,205.2,2,9,3,449.856986131079,3
46820,2019,8,34378.793,205.2,2,9,3,462.025532906977,3
46820,2019,8,34378.793,205.2,2,9,3,461.776144513089,3
46820,2019,8,34378.793,205.2,2,9,3,2151.67308215509,1
46820,2019,8,34378.793,205.2,2,9,3,1774.98692471158,1
46820,2019,8,34378.793,205.2,2,9,3,813.20354079557,2
46820,2019,8,34378.793,205.2,2,9,3,419.321599242127,3
46820,2019,8,34378.793,205.2,2,9,3,171.352603275501,4
46820,2019,8,34378.793,205.2,2,9,3,1494.19705189604,2
46820,2019,8,34378.793,205.2,2,9,3,1498.23792439751,2
46820,2019,8,34378.793,205.2,2,9,3,1470.15824573991,2
46820,2019,8,34378.793,205.2,2,9,3,1290.57341087508,2
46820,2019,8,48278.094,205.2,2,9,3,449.856986131079,3
46820,2019,8,48278.094,205.2,2,9,3,462.025532906977,3
46820,2019,8,48278.094,205.2,2,9,3,461.776144513089,3
46820,2019,8,48278.094,205.2,2,9,3,2151.67308215509,1
46820,2019,8,48278.094,205.2,2,9,3,1774.98692471158,1
46820,2019,8,48278.094,205.2,2,9,3,813.20354079557,2
46820,2019,8,48278.094,205.2,2,9,3,419.321599242127,3
46820,2019,8,48278.094,205.2,2,9,3,171.352603275501,4
46820,2019,8,48278.094,205.2,2,9,3,1494.19705189604,2
46820,2019,8,48278.094,205.2,2,9,3,1498.23792439751,2
46820,2019,8,48278.094,205.2,2,9,3,1470.15824573991,2
46820,2019,8,48278.094,205.2,2,9,3,1290.57341087508,2
46820,2019,8,43842.348,205.2,2,9,3,449.856986131079,3
46820,2019,8,43842.348,205.2,2,9,3,462.025532906977,3
46820,2019,8,43842.348,205.2,2,9,3,461.776144513089,3
46820,2019,8,43842.348,205.2,2,9,3,2151.67308215509,1
46820,2019,8,43842.348,205.2,2,9,3,1774.98692471158,1
46820,2019,8,43842.348,205.2,2,9,3,813.20354079557,2
46820,2019,8,43842.348,205.2,2,9,3,419.321599242127,3
46820,2019,8,43842.348,205.2,2,9,3,171.352603275501,4
46820,2019,8,43842.348,205.2,2,9,3,1494.19705189604,2
46820,2019,8,43842.348,205.2,2,9,3,1498.23792439751,2
46820,2019,8,43842.348,205.2,2,9,3,1470.15824573991,2
46820,2019,8,43842.348,205.2,2,9,3,1290.57341087508,2
46820,2019,8,14859.06,205.2,2,9,3,449.856986131079,3
46820,2019,8,14859.06,205.2,2,9,3,462.025532906977,3
46820,2019,8,14859.06,205.2,2,9,3,461.776144513089,3
46820,2019,8,14859.06,205.2,2,9,3,2151.67308215509,1
46820,2019,8,14859.06,205.2,2,9,3,1774.98692471158,1
46820,2019,8,14859.06,205.2,2,9,3,813.20354079557,2
46820,2019,8,14859.06,205.2,2,9,3,419.321599242127,3
46820,2019,8,14859.06,205.2,2,9,3,171.352603275501,4
46820,2019,8,14859.06,205.2,2,9,3,1494.19705189604,2
46820,2019,8,14859.06,205.2,2,9,3,1498.23792439751,2
46820,2019,8,14859.06,205.2,2,9,3,1470.15824573991,2
46820,2019,8,14859.06,205.2,2,9,3,1290.57341087508,2
46820,2019,8,59964.12,205.2,2,9,3,449.856986131079,3
46820,2019,8,59964.12,205.2,2,9,3,462.025532906977,3
46820,2019,8,59964.12,205.2,2,9,3,461.776144513089,3
46820,2019,8,59964.12,205.2,2,9,3,2151.67308215509,1
46820,2019,8,59964.12,205.2,2,9,3,1774.98692471158,1
46820,2019,8,59964.12,205.2,2,9,3,813.20354079557,2
46820,2019,8,59964.12,205.2,2,9,3,419.321599242127,3
46820,2019,8,59964.12,205.2,2,9,3,171.352603275501,4
46820,2019,8,59964.12,205.2,2,9,3,1494.19705189604,2
46820,2019,8,59964.12,205.2,2,9,3,1498.23792439751,2
46820,2019,8,59964.12,205.2,2,9,3,1470.15824573991,2
46820,2019,8,59964.12,205.2,2,9,3,1290.57341087508,2
46820,2019,8,751197.2,205.2,2,9,3,449.856986131079,3
46820,2019,8,751197.2,205.2,2,9,3,462.025532906977,3
46820,2019,8,751197.2,205.2,2,9,3,461.776144513089,3
46820,2019,8,751197.2,205.2,2,9,3,2151.67308215509,1
46820,2019,8,751197.2,205.2,2,9,3,1774.98692471158,1
46820,2019,8,751197.2,205.2,2,9,3,813.20354079557,2
46820,2019,8,751197.2,205.2,2,9,3,419.321599242127,3
46820,2019,8,751197.2,205.2,2,9,3,171.352603275501,4
46820,2019,8,751197.2,205.2,2,9,3,1494.19705189604,2
46820,2019,8,751197.2,205.2,2,9,3,1498.23792439751,2
46820,2019,8,751197.2,205.2,2,9,3,1470.15824573991,2
46820,2019,8,751197.2,205.2,2,9,3,1290.57341087508,2
46820,2019,8,31072.61,205.2,2,9,3,449.856986131079,3
46820,2019,8,31072.61,205.2,2,9,3,462.025532906977,3
46820,2019,8,31072.61,205.2,2,9,3,461.776144513089,3
46820,2019,8,31072.61,205.2,2,9,3,2151.67308215509,1
46820,2019,8,31072.61,205.2,2,9,3,1774.98692471158,1
46820,2019,8,31072.61,205.2,2,9,3,813.20354079557,2
46820,2019,8,31072.61,205.2,2,9,3,419.321599242127,3
46820,2019,8,31072.61,205.2,2,9,3,171.352603275501,4
46820,2019,8,31072.61,205.2,2,9,3,1494.19705189604,2
46820,2019,8,31072.61,205.2,2,9,3,1498.23792439751,2
46820,2019,8,31072.61,205.2,2,9,3,1470.15824573991,2
46820,2019,8,31072.61,205.2,2,9,3,1290.57341087508,2
46820,2019,8,8702.194,205.2,2,9,3,449.856986131079,3
46820,2019,8,8702.194,205.2,2,9,3,462.025532906977,3
46820,2019,8,8702.194,205.2,2,9,3,461.776144513089,3
46820,2019,8,8702.194,205.2,2,9,3,2151.67308215509,1
46820,2019,8,8702.194,205.2,2,9,3,1774.98692471158,1
46820,2019,8,8702.194,205.2,2,9,3,813.20354079557,2
46820,2019,8,8702.194,205.2,2,9,3,419.321599242127,3
46820,2019,8,8702.194,205.2,2,9,3,171.352603275501,4
46820,2019,8,8702.194,205.2,2,9,3,1494.19705189604,2
46820,2019,8,8702.194,205.2,2,9,3,1498.23792439751,2
46820,2019,8,8702.194,205.2,2,9,3,1470.15824573991,2
46820,2019,8,8702.194,205.2,2,9,3,1290.57341087508,2
46820,2019,8,19567.838,205.2,2,9,3,449.856986131079,3
46820,2019,8,19567.838,205.2,2,9,3,462.025532906977,3
46820,2019,8,19567.838,205.2,2,9,3,461.776144513089,3
46820,2019,8,19567.838,205.2,2,9,3,2151.67308215509,1
46820,2019,8,19567.838,205.2,2,9,3,1774.98692471158,1
46820,2019,8,19567.838,205.2,2,9,3,813.20354079557,2
46820,2019,8,19567.838,205.2,2,9,3,419.321599242127,3
46820,2019,8,19567.838,205.2,2,9,3,171.352603275501,4
46820,2019,8,19567.838,205.2,2,9,3,1494.19705189604,2
46820,2019,8,19567.838,205.2,2,9,3,1498.23792439751,2
46820,2019,8,19567.838,205.2,2,9,3,1470.15824573991,2
46820,2019,8,19567.838,205.2,2,9,3,1290.57341087508,2
46820,2019,8,21005.633,205.2,2,9,3,449.856986131079,3
46820,2019,8,21005.633,205.2,2,9,3,462.025532906977,3
46820,2019,8,21005.633,205.2,2,9,3,461.776144513089,3
46820,2019,8,21005.633,205.2,2,9,3,2151.67308215509,1
46820,2019,8,21005.633,205.2,2,9,3,1774.98692471158,1
46820,2019,8,21005.633,205.2,2,9,3,813.20354079557,2
46820,2019,8,21005.633,205.2,2,9,3,419.321599242127,3
46820,2019,8,21005.633,205.2,2,9,3,171.352603275501,4
46820,2019,8,21005.633,205.2,2,9,3,1494.19705189604,2
46820,2019,8,21005.633,205.2,2,9,3,1498.23792439751,2
46820,2019,8,21005.633,205.2,2,9,3,1470.15824573991,2
46820,2019,8,21005.633,205.2,2,9,3,1290.57341087508,2
46820,2019,8,9639.797,205.2,2,9,3,449.856986131079,3
46820,2019,8,9639.797,205.2,2,9,3,462.025532906977,3
46820,2019,8,9639.797,205.2,2,9,3,461.776144513089,3
46820,2019,8,9639.797,205.2,2,9,3,2151.67308215509,1
46820,2019,8,9639.797,205.2,2,9,3,1774.98692471158,1
46820,2019,8,9639.797,205.2,2,9,3,813.20354079557,2
46820,2019,8,9639.797,205.2,2,9,3,419.321599242127,3
46820,2019,8,9639.797,205.2,2,9,3,171.352603275501,4
46820,2019,8,9639.797,205.2,2,9,3,1494.19705189604,2
46820,2019,8,9639.797,205.2,2,9,3,1498.23792439751,2
46820,2019,8,9639.797,205.2,2,9,3,1470.15824573991,2
46820,2019,8,9639.797,205.2,2,9,3,1290.57341087508,2
46820,2019,8,48920.348,205.2,2,9,3,449.856986131079,3
46820,2019,8,48920.348,205.2,2,9,3,462.025532906977,3
46820,2019,8,48920.348,205.2,2,9,3,461.776144513089,3
46820,2019,8,48920.348,205.2,2,9,3,2151.67308215509,1
46820,2019,8,48920.348,205.2,2,9,3,1774.98692471158,1
46820,2019,8,48920.348,205.2,2,9,3,813.20354079557,2
46820,2019,8,48920.348,205.2,2,9,3,419.321599242127,3
46820,2019,8,48920.348,205.2,2,9,3,171.352603275501,4
46820,2019,8,48920.348,205.2,2,9,3,1494.19705189604,2
46820,2019,8,48920.348,205.2,2,9,3,1498.23792439751,2
46820,2019,8,48920.348,205.2,2,9,3,1470.15824573991,2
46820,2019,8,48920.348,205.2,2,9,3,1290.57341087508,2
46820,2019,8,23564.088,205.2,2,9,3,449.856986131079,3
46820,2019,8,23564.088,205.2,2,9,3,462.025532906977,3
46820,2019,8,23564.088,205.2,2,9,3,461.776144513089,3
46820,2019,8,23564.088,205.2,2,9,3,2151.67308215509,1
46820,2019,8,23564.088,205.2,2,9,3,1774.98692471158,1
46820,2019,8,23564.088,205.2,2,9,3,813.20354079557,2
46820,2019,8,23564.088,205.2,2,9,3,419.321599242127,3
46820,2019,8,23564.088,205.2,2,9,3,171.352603275501,4
46820,2019,8,23564.088,205.2,2,9,3,1494.19705189604,2
46820,2019,8,23564.088,205.2,2,9,3,1498.23792439751,2
46820,2019,8,23564.088,205.2,2,9,3,1470.15824573991,2
46820,2019,8,23564.088,205.2,2,9,3,1290.57341087508,2
46820,2019,8,32703.098,205.2,2,9,3,449.856986131079,3
46820,2019,8,32703.098,205.2,2,9,3,462.025532906977,3
46820,2019,8,32703.098,205.2,2,9,3,461.776144513089,3
46820,2019,8,32703.098,205.2,2,9,3,2151.67308215509,1
46820,2019,8,32703.098,205.2,2,9,3,1774.98692471158,1
46820,2019,8,32703.098,205.2,2,9,3,813.20354079557,2
46820,2019,8,32703.098,205.2,2,9,3,419.321599242127,3
46820,2019,8,32703.098,205.2,2,9,3,171.352603275501,4
46820,2019,8,32703.098,205.2,2,9,3,1494.19705189604,2
46820,2019,8,32703.098,205.2,2,9,3,1498.23792439751,2
46820,2019,8,32703.098,205.2,2,9,3,1470.15824573991,2
46820,2019,8,32703.098,205.2,2,9,3,1290.57341087508,2
46820,2019,8,71274.3,205.2,2,9,3,449.856986131079,3
46820,2019,8,71274.3,205.2,2,9,3,462.025532906977,3
46820,2019,8,71274.3,205.2,2,9,3,461.776144513089,3
46820,2019,8,71274.3,205.2,2,9,3,2151.67308215509,1
46820,2019,8,71274.3,205.2,2,9,3,1774.98692471158,1
46820,2019,8,71274.3,205.2,2,9,3,813.20354079557,2
46820,2019,8,71274.3,205.2,2,9,3,419.321599242127,3
46820,2019,8,71274.3,205.2,2,9,3,171.352603275501,4
46820,2019,8,71274.3,205.2,2,9,3,1494.19705189604,2
46820,2019,8,71274.3,205.2,2,9,3,1498.23792439751,2
46820,2019,8,71274.3,205.2,2,9,3,1470.15824573991,2
46820,2019,8,71274.3,205.2,2,9,3,1290.57341087508,2
46820,2019,8,31759.71,205.2,2,9,3,449.856986131079,3
46820,2019,8,31759.71,205.2,2,9,3,462.025532906977,3
46820,2019,8,31759.71,205.2,2,9,3,461.776144513089,3
46820,2019,8,31759.71,205.2,2,9,3,2151.67308215509,1
46820,2019,8,31759.71,205.2,2,9,3,1774.98692471158,1
46820,2019,8,31759.71,205.2,2,9,3,813.20354079557,2
46820,2019,8,31759.71,205.2,2,9,3,419.321599242127,3
46820,2019,8,31759.71,205.2,2,9,3,171.352603275501,4
46820,2019,8,31759.71,205.2,2,9,3,1494.19705189604,2
46820,2019,8,31759.71,205.2,2,9,3,1498.23792439751,2
46820,2019,8,31759.71,205.2,2,9,3,1470.15824573991,2
46820,2019,8,31759.71,205.2,2,9,3,1290.57341087508,2
46820,2019,8,9909.099,205.2,2,9,3,449.856986131079,3
46820,2019,8,9909.099,205.2,2,9,3,462.025532906977,3
46820,2019,8,9909.099,205.2,2,9,3,461.776144513089,3
46820,2019,8,9909.099,205.2,2,9,3,2151.67308215509,1
46820,2019,8,9909.099,205.2,2,9,3,1774.98692471158,1
46820,2019,8,9909.099,205.2,2,9,3,813.20354079557,2
46820,2019,8,9909.099,205.2,2,9,3,419.321599242127,3
46820,2019,8,9909.099,205.2,2,9,3,171.352603275501,4
46820,2019,8,9909.099,205.2,2,9,3,1494.19705189604,2
46820,2019,8,9909.099,205.2,2,9,3,1498.23792439751,2
46820,2019,8,9909.099,205.2,2,9,3,1470.15824573991,2
46820,2019,8,9909.099,205.2,2,9,3,1290.57341087508,2
46820,2019,8,18305.594,205.2,2,9,3,449.856986131079,3
46820,2019,8,18305.594,205.2,2,9,3,462.025532906977,3
46820,2019,8,18305.594,205.2,2,9,3,461.776144513089,3
46820,2019,8,18305.594,205.2,2,9,3,2151.67308215509,1
46820,2019,8,18305.594,205.2,2,9,3,1774.98692471158,1
46820,2019,8,18305.594,205.2,2,9,3,813.20354079557,2
46820,2019,8,18305.594,205.2,2,9,3,419.321599242127,3
46820,2019,8,18305.594,205.2,2,9,3,171.352603275501,4
46820,2019,8,18305.594,205.2,2,9,3,1494.19705189604,2
46820,2019,8,18305.594,205.2,2,9,3,1498.23792439751,2
46820,2019,8,18305.594,205.2,2,9,3,1470.15824573991,2
46820,2019,8,18305.594,205.2,2,9,3,1290.57341087508,2
46820,2019,8,11528.306,205.2,2,9,3,449.856986131079,3
46820,2019,8,11528.306,205.2,2,9,3,462.025532906977,3
46820,2019,8,11528.306,205.2,2,9,3,461.776144513089,3
46820,2019,8,11528.306,205.2,2,9,3,2151.67308215509,1
46820,2019,8,11528.306,205.2,2,9,3,1774.98692471158,1
46820,2019,8,11528.306,205.2,2,9,3,813.20354079557,2
46820,2019,8,11528.306,205.2,2,9,3,419.321599242127,3
46820,2019,8,11528.306,205.2,2,9,3,171.352603275501,4
46820,2019,8,11528.306,205.2,2,9,3,1494.19705189604,2
46820,2019,8,11528.306,205.2,2,9,3,1498.23792439751,2
46820,2019,8,11528.306,205.2,2,9,3,1470.15824573991,2
46820,2019,8,11528.306,205.2,2,9,3,1290.57341087508,2
46820,2019,8,11556.29,205.2,2,9,3,449.856986131079,3
46820,2019,8,11556.29,205.2,2,9,3,462.025532906977,3
46820,2019,8,11556.29,205.2,2,9,3,461.776144513089,3
46820,2019,8,11556.29,205.2,2,9,3,2151.67308215509,1
46820,2019,8,11556.29,205.2,2,9,3,1774.98692471158,1
46820,2019,8,11556.29,205.2,2,9,3,813.20354079557,2
46820,2019,8,11556.29,205.2,2,9,3,419.321599242127,3
46820,2019,8,11556.29,205.2,2,9,3,171.352603275501,4
46820,2019,8,11556.29,205.2,2,9,3,1494.19705189604,2
46820,2019,8,11556.29,205.2,2,9,3,1498.23792439751,2
46820,2019,8,11556.29,205.2,2,9,3,1470.15824573991,2
46820,2019,8,11556.29,205.2,2,9,3,1290.57341087508,2
46820,2019,8,3928.333,205.2,2,9,3,449.856986131079,3
46820,2019,8,3928.333,205.2,2,9,3,462.025532906977,3
46820,2019,8,3928.333,205.2,2,9,3,461.776144513089,3
46820,2019,8,3928.333,205.2,2,9,3,2151.67308215509,1
46820,2019,8,3928.333,205.2,2,9,3,1774.98692471158,1
46820,2019,8,3928.333,205.2,2,9,3,813.20354079557,2
46820,2019,8,3928.333,205.2,2,9,3,419.321599242127,3
46820,2019,8,3928.333,205.2,2,9,3,171.352603275501,4
46820,2019,8,3928.333,205.2,2,9,3,1494.19705189604,2
46820,2019,8,3928.333,205.2,2,9,3,1498.23792439751,2
46820,2019,8,3928.333,205.2,2,9,3,1470.15824573991,2
46820,2019,8,3928.333,205.2,2,9,3,1290.57341087508,2
46820,2019,8,14079.537,205.2,2,9,3,449.856986131079,3
46820,2019,8,14079.537,205.2,2,9,3,462.025532906977,3
46820,2019,8,14079.537,205.2,2,9,3,461.776144513089,3
46820,2019,8,14079.537,205.2,2,9,3,2151.67308215509,1
46820,2019,8,14079.537,205.2,2,9,3,1774.98692471158,1
46820,2019,8,14079.537,205.2,2,9,3,813.20354079557,2
46820,2019,8,14079.537,205.2,2,9,3,419.321599242127,3
46820,2019,8,14079.537,205.2,2,9,3,171.352603275501,4
46820,2019,8,14079.537,205.2,2,9,3,1494.19705189604,2
46820,2019,8,14079.537,205.2,2,9,3,1498.23792439751,2
46820,2019,8,14079.537,205.2,2,9,3,1470.15824573991,2
46820,2019,8,14079.537,205.2,2,9,3,1290.57341087508,2
46820,2019,8,17959.586,205.2,2,9,3,449.856986131079,3
46820,2019,8,17959.586,205.2,2,9,3,462.025532906977,3
46820,2019,8,17959.586,205.2,2,9,3,461.776144513089,3
46820,2019,8,17959.586,205.2,2,9,3,2151.67308215509,1
46820,2019,8,17959.586,205.2,2,9,3,1774.98692471158,1
46820,2019,8,17959.586,205.2,2,9,3,813.20354079557,2
46820,2019,8,17959.586,205.2,2,9,3,419.321599242127,3
46820,2019,8,17959.586,205.2,2,9,3,171.352603275501,4
46820,2019,8,17959.586,205.2,2,9,3,1494.19705189604,2
46820,2019,8,17959.586,205.2,2,9,3,1498.23792439751,2
46820,2019,8,17959.586,205.2,2,9,3,1470.15824573991,2
46820,2019,8,17959.586,205.2,2,9,3,1290.57341087508,2
46820,2019,8,31106.48,205.2,2,9,3,449.856986131079,3
46820,2019,8,31106.48,205.2,2,9,3,462.025532906977,3
46820,2019,8,31106.48,205.2,2,9,3,461.776144513089,3
46820,2019,8,31106.48,205.2,2,9,3,2151.67308215509,1
46820,2019,8,31106.48,205.2,2,9,3,1774.98692471158,1
46820,2019,8,31106.48,205.2,2,9,3,813.20354079557,2
46820,2019,8,31106.48,205.2,2,9,3,419.321599242127,3
46820,2019,8,31106.48,205.2,2,9,3,171.352603275501,4
46820,2019,8,31106.48,205.2,2,9,3,1494.19705189604,2
46820,2019,8,31106.48,205.2,2,9,3,1498.23792439751,2
46820,2019,8,31106.48,205.2,2,9,3,1470.15824573991,2
46820,2019,8,31106.48,205.2,2,9,3,1290.57341087508,2
46820,2019,8,15131.507,205.2,2,9,3,449.856986131079,3
46820,2019,8,15131.507,205.2,2,9,3,462.025532906977,3
46820,2019,8,15131.507,205.2,2,9,3,461.776144513089,3
46820,2019,8,15131.507,205.2,2,9,3,2151.67308215509,1
46820,2019,8,15131.507,205.2,2,9,3,1774.98692471158,1
46820,2019,8,15131.507,205.2,2,9,3,813.20354079557,2
46820,2019,8,15131.507,205.2,2,9,3,419.321599242127,3
46820,2019,8,15131.507,205.2,2,9,3,171.352603275501,4
46820,2019,8,15131.507,205.2,2,9,3,1494.19705189604,2
46820,2019,8,15131.507,205.2,2,9,3,1498.23792439751,2
46820,2019,8,15131.507,205.2,2,9,3,1470.15824573991,2
46820,2019,8,15131.507,205.2,2,9,3,1290.57341087508,2
46820,2019,8,39361.273,205.2,2,9,3,449.856986131079,3
46820,2019,8,39361.273,205.2,2,9,3,462.025532906977,3
46820,2019,8,39361.273,205.2,2,9,3,461.776144513089,3
46820,2019,8,39361.273,205.2,2,9,3,2151.67308215509,1
46820,2019,8,39361.273,205.2,2,9,3,1774.98692471158,1
46820,2019,8,39361.273,205.2,2,9,3,813.20354079557,2
46820,2019,8,39361.273,205.2,2,9,3,419.321599242127,3
46820,2019,8,39361.273,205.2,2,9,3,171.352603275501,4
